uuid,name,address,city,zip,exists_file1,exists_file2,number_of_occurrences
44b0974dabc3e71d39e6ac42e2ede714fd6bf88374f0770667ac0d19bb4e1a55,F AND B HOLDINGS LLC,9625 N MOOREFIELD RD,MISSION,78574,true,false,2
92362acd40cf0993bbc7bfe021ee9c5805aa97f218f7e0d861442ca091936b40,EAST WEST RESORTS LLC,15 HIGHLANDS LANE,AVON,81620,true,false,2
b15fcfc8fbe1afffe25374f1ecc27608319b629a8334c61ece767abf60a2d174,HAMPTON INN,4400 ANSLEY DRIVE,NICEVILLE,32578,true,true,2
56274e51f42303025a9de4d5510b66065ad8b975d88cec4edde00f5d0d62b5ca,JERSEY PRIDE FARMS,1394 PINEY HOLLOW RD,NEWFIELD,8344,true,false,2
aeed508a9e2bfbf06ac51a911ce60d8bb621fea15e56e8e1e379c64fd900d324,PROFESSIONAL STAFFING ABTS INC,30750 US 19 NORTH,PALM HARBOR,34684,true,false,2
f813b694fd5e85a4612df761fe4b8d24c38d99b1d67fc062ec1464fb9a1fadc0,EVERGREENE PAINTING STUDIOS,450 WEST 31ST STREET,NEW YORK,10001,true,false,2
f47e305625c10f5931efafbb2323f835cd68ab100f1b87f650c07dcea660f958,B2 APPAREL INC,219 E 32ND STREET,LOS ANGELES,90011,true,false,2
5801145fadf91360e88a95c55c3e542583a01ef4bb39f22912d0a53ad01f3678,UNITED FORMING INC,470 RIVERSIDE PARKWAY,AUSTELL,30168,true,false,2
93d31905b5952828ce90666ff5b2d5c5fd964040132384528179061f57bcfb2c,NORTH PLATTE OPPORTUNITY CENTER,501 NORTH BRYAN,NORTH PLATTE,69103,true,false,2
6dc9c0fa513edabe0c5c50863cbaa64ba3636d63e5b46004f34b59c7165371c3,INTEGRITY INC,6124 NORTHMOOR,LITTLE ROCK,72204,true,false,2
c3b00d9d2167a3596c2cb52157d41634aa9490939119c35bba056a8f40d13d13,GREAT WALL BUFFET OF TRI CITIES INC,2400 N COLUMBIA CENTER BLVD,RICHLAND,99352,true,false,2
4210ba87b9b283dddcd4ebcc7b35d53813a0ae9c8b878d0aec6ccedddf37ea84,NENAS BAKERY INC,2316 CHICAGO RD,CHICAGO HEIGHTS,60411,true,false,2
a03a12f2eb7e9d940c6bb3479badf764b3599bd572e4ce70f80540ddd82f7ba4,KINA OLE ESTATE LTD,45 225 WILLIAM HENRY,KANEOHE,96744,true,false,2
52a785be13937adbe6cd5a9c903914b83a59331969da48fefe239f40823f191b,HURRICANE CONSTRUCTION,1049 SUNSET BLVD,WEST COLUMBIA,29169,true,false,2
b3f0a3b80b3d2be4e3f4823c54af6fd54719fdb7283f59481288c021230053f5,SATTERFIELD AND PONTIKES CONSTRUCTION INC,11000 EQUITY DRIVE SUITE 100,HOUSTON,77041,true,false,2
f6e664ab3bb7de15b899824349918077776560694638f6f777b2110fceeb3f65,LAUREL BROOK SANITARIUM  SCH,114 CAMPUS DRIVE,DAYTON,37321,true,false,2
0ac83d959c4891572c6a13cbdd60071a83a2da7e7b353368e9fa005a4022aac2,TA BECK ROOFING INC,9741 TITAN PARK CIRCLE,LITTLETON,80125,true,false,2
c223ea9198a82d5ee0c1dfa06bca0d2b8cf1178fd99c81a290d4ef2254f5d01c,TYE BRINAGER,53640 PORTLAND RD,PORTLAND,45770,true,false,2
dc8b1a6e70d193e5ef9a79c50bdef2c4a7f243390bb35759edcb977176b31306,ROTH TRUCKING INC,3171 4 MILE ROAD NW,GRAND RAPIDS,49544,true,false,2
48fc8d83cf0e74e871340df3443a86537e6265fcfa788282a4fafcfaec1aa7b4,YOLO EMPLOYMENT SERVICES INC,660 SIXTH STREET,WOODLAND,95695,true,false,2
5c1013c1632ae02dc2b8af9a0393b4ab6f5bc7c4f084eca72a61fc670d8bd9df,CITY TROPICS BISTRO,249 5TH AVENUE,INDIALANTIC,32903,true,true,2
148bcf0758e31435c4680877c1abd08b85af5d9478840677855c3c31629538bf,SUKIYAKI BUFFET INC,14850 NE 24TH STREET,REDMOND,98052,true,false,2
5483f845f2ccebe7660eed58df2208853b1f680d134ccf5ba1b6683c6c7605f3,SEASIDE FARM INC,LANDS END RD,SAINT HELENA ISLAND,29920,true,false,2
77c42c717fb395927e8262b48d53853a31a08cadd95af9399c41624b464fdf91,COOPER B LINE INC,4900 MARSHALL ST,SHERMAN,75090,true,false,2
b68d9c4223275697c49fd1f70d5b4c41bcd04b9a947b28abc6f34d47a3abe1a7,RODRIGUEZ JOSE FLC,3817 N FM 493,DONNA,78537,true,false,2
a8074dc26509a429b361ab83c9f81cf36870083fedd5a87c79ac231cd91f1b6a,PALADIN GLOBAL CORP,2232 FOSGATE DRIVE,WINTER PARK,32789,true,false,2
dc4609d9ee450e00d9fc2ba9f300d9049468102b624713e41ba644a1f823d71b,URGENT GEAR INC,728 E COMMERCIAL ST,LOS ANGELES,90012,true,false,2
6756510e0f467e9d375269443b0dc5ce88641718a412c4bd5f8bb79c0a903935,ON YOUR MARK INC,71 DEKAY STREET,STATEN ISLAND,10310,true,false,2
65f205752ee0a28760d29ce8055b041d563fb86568507974c329f6f7fa4d2926,J  J FARMS,7150 HWY 917,NICHOLS,29581,true,false,2
835243822de345d9e47980b87328b4e778cd6e7f2c50a80b05b9c900cd1228da,AT  T,225 W RANDOLPH,CHICAGO,60606,true,false,2
49ff3d0474a6df1e8ebf04ab126521282677c58fcefcaa5df343541a883089a7,LARKFIELD CAR CARE CENTER INC,347 LARKFIELD ROAD,EAST NORTHPORT,11731,true,false,2
1de7772b6cde50751ac4788b3e5d1711d70326bdf449629addf604d4c66aa47c,PETES CHICKEN N MORE,5401 KOSTORYZ RD,CORPUS CHRISTI,78415,true,false,2
e0e4260cee6dac6ecf4e798882d7f094f991494c9e611bb9ca22575cc58c0277,UNLIMITED ENVIRONMENTAL INC,1390 32ND STREET,SIGNAL HILL,90755,true,false,2
4e97148937ef2cfe2b98f2c86f92684e45dc9790bb2718455633b7a358506cc6,PEPIN LUMBER INC,6069 ARNOLD TRAIL,COBURN GORE,4936,true,false,2
20baf21113c278688b694627ddf04601a8eb5d18b76f0cd8672c03a7309b60b3,CHINA AAA BUFFET RESTAURANT,11383 LONG BEACH BLVD,LYNWOOD,90262,true,false,2
712c2d7e3edd31dffdd2232df3b7979396756839dea04ab81a866be0fbc9d2c9,OSAKA JAPANESE RESTAURANT,4707 16TH STREET,MOLINE,61265,true,false,2
a39532fb4ec6db9f6f0f6b93105919db723bda14198bfd1cc131c98031d07fe7,BMH REALTY LTD,745 5TH AVENUE SUITE 1250,NEW YORK,10151,true,false,2
2cfb03f5b71eb7f0aa686b3fa8792afe48ca387380c7d52f97164cc3c5a5cfc3,STANDARD ENTERPRISES INC,3104 BREARD STREET,MONROE,71201,true,false,2
d84a432f16eded4a0ec1df2775be56c24c8057590f6bea58c2245af0120c6604,QUALITY FIRE PROTECTION,1614 W 2350 S,WOODS CROSS,84087,true,false,2
86cabb007ef304d69ebb1e54086b4543797fe724837d6727ab9f42304ed2ed33,COADESTONE INC,1300 S SAN PEDRO 125,LOS ANGELES,90021,true,false,2
200691db1f6032373a9cececb3f20488726a9c40e42b792576cc26a6e7f1da43,PLASCENCIA INC,513 N ALAMO,REFUGIO,78377,true,false,2
e8b6b7130b49e981b6f6f26871766a40f6c3ae69fcd90fa382f9315b16ef069d,PHOENIX PARTNERS INC,6301 MARKET ST,HOUSTON,77020,true,false,2
0311524f041494f9e4e5c62853b4ff1dc4ab468e3f11b3123b5a6cd984a8dea6,HEARTLAND CARE OF HOBBS,1701 N TURNER,HOBBS,88240,true,false,2
83d6ea4f5ab51cf52fbd9105f2407706ef12f14b80a92b16161f4715269e440e,HOTEL RIVIERA SAIPAN,PMB A9 BOX 10001,SAIPAN,96950,true,false,2
9d2d9240bf945fac2e46c163385a480c5117c3b41d8e77b0735bc095a9cc2e6a,ENTERPRISE INFORMATION SERVICES INC,1945 OLD GALLOWS RD SUITE 500,VIENNA,22182,true,false,2
b1921fe67db9a98342f59974082da8eeb7731072f9eb3c0e9e17768a328d6b6e,HERITAGE FREEWILL BAPTIST CHURCH,2665 WILLIAMSON WAY,SHREVEPORT,71118,true,false,2
2a77d247bb33e5c3e8f1af38b74b098e14df9116941c292eb620b90001f9cd5b,G  G FARMS,6832 SALMON CREEK RD,WILLIAMSON,14589,true,false,2
3a0299aac30c84b932df282411f176f861f015ba0d6893c507f697a3f20a0b67,DECKENBACH FARM INC,130 OLD DENVILLE RD,BOONTON,7005,true,false,2
d8f484ecbd6d8b71c2040c7e21f7025fc1336e63e7a2a78f265c3e7ff50bdd9c,FUSION INDUSTRIES,16710 GATOR RD,FORT MYERS,33912,true,false,2
8b0e8362d56705661a218db8b339a023e6ea03953a01fdcb11c594f14e345632,DEKALB COUNTY SHERIFF DEPARTMENT,100 PUBLIC SQUARE,SMITHVILLE,37166,true,false,2
f545d20da31cc5e659173174884910382e43288d30986e3ff9c247454b3a0bb4,MIN XIU INC,5393 E 82ND ST,INDIANAPOLIS,46250,true,false,2
beda380a7f6514320d6bc8f81ded8cc2543cbaa6a0a11c89c5af0f433ad467bc,PARK AVENUE COUNTRY CLUB,381 PARK AVENUE SOUTH,NEW YORK,10016,true,false,2
57d8b5b73638e06c9d81a50380760893190e30f3ec213be3c67cecf93c7ed96f,CROSSPOINT SECURITY,230 RAMOS ANTONINI STREET,MAYAGUEZ,681,true,false,2
35d73c9c4e09ccb5f713cfa3ef8fddf938180cf3e75cd18882f3974d5fbc366e,JASPER WYMAN  SON,178 MAIN STREET,CHERRYFIELD,4622,true,false,2
96e8b7db95548f78f98b43e1ffd02421a42f3980d54a7a03736d55679d7503fa,RSCI,1854 E LANARK ST,MERIDIAN,83642,true,false,2
89ebd603635db2b578eac194cf27815ffcab712fc78101a8cabf824b26c02ed9,VAN LANDINGHAM FARMS,2665 BRISTOL HWY,GREENSBORO,32330,true,false,2
5cd95623c73266372783786ae3b2414cb98506ad4d8b2fff02c783be15a977f4,HIP VALLEY CONSTRUCTION,PO BOX 1055,CAMP VERDE,86322,true,false,2
c2e95f009d05539e00a0d9313982608a5b576d081a8b1d401b21f5a3ffb2d6c3,REGENCY CUSTER PARK VENTURE LP,13389 US HWY 16A,CUSTER,57730,true,false,2
fcb0a311a522f109d420eab2ae4cc938a2f894c209fd33f05ced8ebf61f9df10,LAREDO COMMUNITY COLLEGE,WEST END WASHINGTON,LAREDO,78040,true,false,2
4b9d76647fd5f337c1ae177e8de30a7497e875a735ae3f219b778e95842d4e1d,FUTURE FIT INC,18 FURLER ST,TOTOWA,7512,true,false,2
9448d1dae85d8fec4ca58f14cec9f349016ee06a44defa1f491e89b046287426,JUST GEO LOOPS INC,51901 S 349 RD,PAWNEE,74058,true,false,2
3868668929e04979cc4e3aec19408307252a3016989a8a854d1f564ac696f9ad,VALOR HEALTHCARE INC,90 WAGNER ROAD UNIT 3,MONACA,15061,true,false,2
c80b6a824b1fb79fcaf4a042eb1de1ca6f37d98902a44c5993efdc42b3aa622b,JENSEN GARDENS INC,20714 S HIGHWAY 50,SPRINGFIELD,68059,true,false,2
3a5a9a9ac2ebd7f14cae894a575ef92397a0e50acf05c7065ca6c45c7720434b,KAM TAI INC,30951 SW 212 AVENUE,HOMESTEAD,33030,true,false,2
e76998b0a9be69fd434e982632b6b326c0dcc72f47289171c341857ffd89f554,OREILLY MEDIA INC,1005 GRAVENSTEIN HIGHWAY,SEBASTOPOL,95472,true,false,2
11d9a619bec086216c1c9b44406e21ce7144a55e717f18094be544f676be9ccd,FAHY TREE SERVICE,19 RANCH ROAD,SAN RAFAEL,94901,true,false,2
3578cd1a2fc3e896290a1122a0f5fa9b64105fc53ff21bb54667647cbe56f9f9,SERVICE CORPORATION INTERNATIONAL,5401 HIGHWAY 153,HIXSON,37343,true,false,2
eeca6b598a12fb9c9fbfda85ee76d42fb741acc0cd3457202e9c2e79b286db2f,MCAULEY MANOR AT MERCYCARE,ONE BETHESDA DRIVE,HORNELL,14843,true,false,2
0fceed2a2cdb7b4a857ad0ff8b25a2abaf90cf97a8222c0ce7c9a0bfe4d7b42e,HUNTLEIGH USA CORPORATION,5300 RIVERSIDE DRIVE,CLEVELAND,44135,true,false,2
97ae76d79bdf71a359970087ea5ae9d32e0dafccbda8449983e50c6196cd420d,FEATHER SOUND COUNTRY CLUB,2201 FEATHER SOUND DR,CLEARWATER,33762,true,true,2
a2fd086c1c332e3393619c9ed71a9d8b127235989396d28c2ceee90dd562f606,ELLIS HOSPITAL,1101 NOTT ST,SCHENECTADY,12308,true,false,2
ef18b3a493f338e658e737b0bafdfeb0c7feb47792d92915ef77dc64b8965162,UNIVERSITY PSYCHIATRISTS OF CLEVELAND,11100 EUCLID AVENUE,CLEVELAND,44106,true,false,2
8f7c6fcaf9a1348ddcc443235c496171ca195ff1a313d356916bcb0550407a65,MULCH N MORE INC,17A RESERVOIR ROAD,COVENTRY,2816,true,false,2
8ac248978ee4b3789311c379771382e1764a99c6b9bc22f52ef545b0087a60b6,TAMARLANE INDUSTRIES,846 SOUTH MAIN STREET,BEAVER DAM,42320,true,false,2
3c868cd366b954de6fcd9f8fd2ac831b7b5b96c02d1c5c0dd3419600016f15e9,GOODWILL INDUSTRIES OF SOUTH FLORIDA,2121 NW 21 STREET,MIAMI,33142,true,false,2
3021468347faf83a71f88f1459f8a6e2605a3c75cd40f3520fdacaa565e00f89,NEW BEGINNINGS LEARNING CENTER LLC,806 S STATE STREET,KNOB NOSTER,65336,true,false,2
9f84f4fca8849dd4b312ce58d5ff9490dca75e25f8abd300832387d7925b1c51,GOODRICH AVIATION TECHNICAL SERVICES INC,3100 112TH ST SW,EVERETT,98204,true,false,2
3264c64630bf216fcd5231a67f6e91193eb7be1d60dcc9ac445c52993736d4b0,PENNS WOODS WINERY,1010 SAVILLE AVENUE,EDDYSTONE,19022,true,false,2
4764562607bde98005287e9ae37f5252efe57b03399b1072428b1400b7e9b55c,TEXANS SPORTS BAR AND GRILL,10003 SPENCER HIGHWAY,LA PORTE,77571,true,false,2
b1bb2c34cd2a9faa9fd2ed992c298950425e6c6f738ceed17c83ce3fa704681d,MATC,700 W STATE ST,MILWAUKEE,53233,true,false,2
8ed42a95de403331f568910a541728a2ebf5ceb00dad144b19c557c440ef561b,LFCM MARKETING LLC,12 COMMERCE ROAD,FAIRFIELD,7004,true,false,2
4dd74efe958770c81a77e1c8eb8ae7ad34da5ccb4b1e7aeebcdd4d627d96d61c,MCDONALDS,2390 WARWICK AVENUE,WARWICK,2888,true,false,2
eff7f99efab2bb7306b5b3fff3841d6657fd2efc4b6fb49a9da44d6a662a062f,REYNOLDS PACKING COMPANY,33 EAST TOKAY STREET,LODI,95240,true,false,2
2be47c27627658371540b2d08586d4a0dd8b95dd59ab9afb0e7f2925641cb915,US POSTAL SERVICE,1001 CALIFORNIA AVENUE,PITTSBURGH,15290,true,false,2
c11db96cb2e8f0993974fb2dbf4a028932e86d7d698358345cba4aa3065ddb56,ADKINS ELECTRIC INC,10477 NEW KINGS ROAD,JACKSONVILLE,32219,true,false,2
64ced6c0bcc0643f5147ea7a8c691108942b05e68d95e91401deff69a0205aeb,DELTA GRADING INC,5975 JASMINE STREET,RIVERSIDE,92504,true,false,2
e9d65a771cf90de20ae066d5c235ebb73dbe4caf5a0b9492661e1a0cbefef03c,JOSE CONSTANTINO FLC,42 FRANKLIN STREET,SWEDESBORO,8085,true,false,2
a1eda4af5311c69aac5e765e976df6f88a3d3089d496a5ebd2247b8b650144cd,H  YOUNG INC,540 39TH STREET,UNION CITY,7087,true,false,2
6019cc9a45f61fe647643a9b5b957d519495b28fba4b7cb12668dc86444a70ff,VALSPAR CORPORATION,200 SAYRE STREET,ROCKFORD,61104,true,false,2
8378c8073d3a43af99c82da82b77b5498eb496280a50e7c9ed73ffc06b7895fd,DECO SECURITY SERVICES,11140 ZEALAND AVE N,CHAMPLIN,55316,true,false,2
4ec4dea117993f01d11831b9ad43e6a2a12e93ca3161823c9dd6a70797c469f6,MARYS CAFE,215 E GRAND,CHICAGO,60611,true,false,2
9b69f4b2229cee481324d8264304bf11e6793443638c8dd7264971d209c7d304,C  J WEAR INC,4601 S ALAMEDA STREET,LOS ANGELES,90058,true,false,2
10f02012b483e0949fd157144515556f9a07b692a0da0a0ee5a9f60f82ffcd37,OHM GURU KRUPA LLC,2242 STONESIDE RD,CONROE,77303,true,false,2
23d51b10f701d1dc97b99b808052fa920e942a65675431d31d4829ff6c6d63bc,RAMIREZ MARIO,1915 MORNINGSET RD,SAN JUAN,78589,true,false,2
2ff347cf92e0b8ccd0fa2643744af577328779eb2aaf7bf4760e30e17c2a6e87,BRILLS BAKERY CORP,322 NORTH MAIN STREET,SPRING VALLEY,10977,true,false,2
a6775dee358a7a8eb16358a41d4c90f4099ed880b5c1ed558fa4a6f4c6e6c64e,IDEAITALIA,1902 EMMANUEL CHURCH RD,CONOVER,28613,true,false,2
b43073306e1c0da07484434e7472b9b68d807f95fede35ce52bf650b4b7d7ac4,NATIONS AUTO AND FLEET SERVICE,3901 N PIEDRAS,EL PASO,79930,true,false,2
1ee5a09126fad8b027094cdd3afe5da563cae62538151e5cc3ad874e2c0068e6,JACKS,80 HIGHWAY 195,JASPER,35501,true,false,2
4d3f8c8f3738b4030480ff0325c3fb244ae752d0df5a22221b509dd5cb049689,CAREER OPPORTUNITY DEVELOPMENT INC,901 ATLANTIC AVENUE,EGG HARBOR CITY,8215,true,false,2
f894210ab3c4b137790c7262fe1b31d61b370361ffbfdb22888f0813e7f20b13,EAST COAST PLUMBING,PO BOX 769,NORTH FALMOUTH,2556,true,false,2
21fe41f28e7770a285be6d21696e8fd2f3e5ab645a78e782580627f01850e2f4,ALBUQUERQUE EXCAVATORS INC,7201 ISLETA BLVD SW,ALBUQUERQUE,87105,true,false,2
5ffb3192ca4a3bb3a6f8adfedbca15f752be9c1ceeba528dcc00253f16ca20c4,DOMINOS PIZZA,609 W MAIN ST,ROCKWELL,28138,true,false,2
107b3da9be59f5041fe72f6dc22df288e951be0d72fc8e5fe3a40f820fa2617e,CITY GRILL,6464 E TANQUE VERDE,TUCSON,85715,true,false,2
0cf12254fd799128c044a15233ed183f7217cb1f703426922141dfac849e8a3f,HIGHLAND PARK HEALTHCARE LP,2714 MORRISON STREET,HOUSTON,77009,true,false,2
671868e1bdd8dd86850d16cb5435f51dca4bfe89b071d121465ebc76c9b419ae,ROYAL CREST DAIRY INC,350 SOUTH PEARL STREET,DENVER,80209,true,false,2
2beaeed448d06f4abd8a4ccc6c61af10824f02150a0eaa07859dd2008596b561,HILLTOP FARMS,N6993 21ST AVENUE,WILD ROSE,54984,true,false,2
a48f2c21e52d6a33498e5e14fcd67bb5bd4d93b4fecb8a89aae13c3efa63b365,CALLOWAY INN,10920 MEAD RD,BATON ROUGE,70816,true,false,2
09f5ab25792ecd89e79733abbbbf9864f56ed549b74842758dee132e1e6c6cf1,COMFORT INN  SUITES,831 CONGAREE ROAD,GREENVILLE,29607,true,false,2
48b2896b5dc8e4b8ad2c863433a54cb241cff8064f2b8ea31b0c2292a9556c17,CANOGA PARK HAND CAR WASH,21004 SHERMAN WAY,CANOGA PARK,91303,true,false,2
a045ed85bc036661cd9fe859a21e97c3d24d7346276d4f8f2d41dee49e4e52d8,ATT,2401 W GRACE,CHICAGO,60618,true,false,2
aaa91769307dfc2e20c32cb4f0ce46ccefea0d39d7e9f64b82a6e6841468abd1,UCI SERVICES GROUP INC,820 SE 2ND,LAWTON,73501,true,false,2
cac678880788d298c1f5b7160b838973ceee940597e41e3e1e1b5a66283f0fea,ROBERTS HOTELS TAMPA,820 EAST BUSCH BLVD,TAMPA,33612,true,false,2
ae4e69ca6105e493666ace6e9787117ccaedc804e84fd67732d92c7fce108c87,AVERA MCKENNAN HOSPITAL  UNIVERSITY HLTH CTR,PO BOX 5045,SIOUX FALLS,57117,true,false,2
e58c18fe4685c6b42143c404f7923d02efcc4d6ccb6d50fcb3ef473b71642e1d,GREAT WOLF LODGE,2501 GREAT WOLF DR,MASON,45040,true,false,2
8177834dbab760d648474d09557417d385c0d44edb87515ebcf1044b2becc36e,JG DRYWALL INC,500 LOGAN STREET,CARNEGIE,15106,true,false,2
ff92c62d402897ca645b5d145d7c04877c500448617ec679ec34574976bd4360,CONTEMPORARY QUALITY CARE LLC,200 N THOMAS STREET,SHREVEPORT,71137,true,false,2
bac5e543e259860d0847e61ec6df15ecf37ce1f07dc25b5715ff69eb41f2dc6a,ORIENTAL WHITE HORSE FARM,439 WALKER ROAD,HAMMONTON,8037,true,false,2
d33b82798e808ab9312bf0f5bc2b70e36f7bb5101ab605cc6d22d1cf218eea61,KNIGHT PROTECTIVE SERVICES,4200 PARLIMENT PLACE,LANHAM,20706,true,false,2
a2c252363d593b0e57be3137b3cad9c9b854cdff863bd4ea7a7c902d55ee3e71,FOODLAND SUPERMARKET LIMITED,3536 HARDING AVENUE,HONOLULU,96816,true,false,2
7a61b1fb65d8ef844f986bf07c7bc5261680d9adc32b176f1c8dc684d542668d,SUNRISE HOSPITALITY,5184 COUNTY RD 203,DURANGO,81301,true,false,2
25dfc1b8439a4edbc6ac25c7d9292306b7659d4e0a8a1132a61aeeb4e0cab192,WASHINGTON COUNTY SERVICE CENTER,824 SCHOOL STREET,SANDERSVILLE,31082,true,false,2
0436b63aed4105e9648275351012887af4e63cb08175e69cd0b3c20f286b399d,DIAMOND TREE EXPERTS INC,3645 S 500 W,SALT LAKE CITY,84115,true,false,2
46a0f9338d970c2f3a6632ff53d9aebc399b59d23d6ac1104373f522b228d793,FINANCIAL GROUP INC,631 FM 407 EAST,ARGYLE,76226,true,false,2
9bf158c6c50c8a0e6a6050d43fb0b84dc0dab358f163d86b32ae0d0f58ba825e,RAYS ELECTRIC SERVICE LLC,11017 MAIN STREET,HEWITT,54441,true,false,2
f57f0554fd03b9a09bd453fe51fd57aae1bdf392a57147e91c6d04b22cc17823,SERCO INC,633 EAST VINE ST,MURFREESBORO,37130,true,false,2
ee9cfbcbc3411bbc8bb3ba0636910ac0018b34dd73e32d1bbce35ba402e2ce57,CITADEL SECURITY AND INVESTIGATIONS LLC,1433 AIRPORT ROAD,RIFLE,81650,true,false,2
bc0fac5aa44b1219af51bbe4aa54693142e72747e81112c6c27c24b196da9572,CADDELL CONSTRUCTION CO INC,2700 LAGOON PARK DRIVE,MONTGOMERY,36109,true,false,2
eb6fd2c150119315f102f51dcdbc407b6669fe34be73730fb29db76c2c404bb8,GARMENT NATION INC,930 S ALAMEDA STREET,LOS ANGELES,90021,true,false,2
f1961ecdefdba321a1585788ab82e3031ab4154d544e23495ad55835d35674db,WEST COAST RENTALS INC,5715 MENAUL BLVD NE,ALBUQUERQUE,87110,true,false,2
7b69bb1cb095071059dc145bd6233414e0cad7bf95b28c33c41057c24fd7de62,GARAY FARMS AGER,HCR 31 BOX 19,DERRY,87933,true,false,2
a3d0b2a50c9ef5bfd31c0c84118c303e7c5a1bb29322be9771b2e19fda98d2bd,LAS FAJITAS MEXICAN GRILLE OF BELLA VISTA LLC,42 SUGAR CREEK CENTER,BELLA VISTA,72714,true,false,2
8b87b188190f5ac3142bb9c8250e42e9ca30eb002aacde9f70f67900e6f24825,SONIC DRIVE IN,7651 UNIVERSITY BLVD,WINTER PARK,32792,true,true,2
8fe9832c25cbd1b9febed6797ce964ce5c82fa4b85462754a266f3a319bd3e59,GRIMMWAY ENTERPRISES INC,PO BOX 81498,BAKERSFIELD,93380,true,false,2
b92315c871c945e14bad24be6f64be6492a44b12338db7859c2aedd4ed507e1f,HANSEN KRAMER STUCCO,2100 E BEVERLY,TUCSON,85719,true,false,2
770a84400be553eda091a1decd38f7189c52a306f22f6bd2c3c472be2903621b,LRP MUSHROOMS INC,PO BOX 629,LANDENBERG,19350,true,false,2
c4e4a19218461f814d78ac7d5e7d276d52bd919bdc75ec4f1abb50e4c6a34198,COMFORT INN WALCOTT,501 W WALKER STREET,WALCOTT,52773,true,false,2
7542237a000fa48983768c7211c1101af268f7940609cf610c958a9a1c84fb21,PERRY MANAGEMENT CORPORATION OF SOUTH DAKOTA,P O BOX 17084,HONOLULU,96817,true,false,2
4b64675fbda59578d2453288eadb648c651f6687ca5e44fae02006d2f07c12ff,BLUE CAT USA,140 LIGGETT ROAD,BELLEVUE,76228,true,false,2
bb0baf65ec4cf85054e278d0d95cdd8a53ec17b9b1e2c9349dd5cf6454c37e36,SUN PACIFIC FARMING COOPERATIVE INC,33374 LERDO HWY,BAKERSFIELD,93308,true,false,2
0a4829f677e79a785816ea25d46c92ec1a95a677d2758b50e3876ae0b465b46e,TOTAL COMMITMENT LLC,11435 N BRYAN RD,MISSION,78572,true,false,2
99917dd7fa44c19f45bf60b6d357ed7df7f7db242671887e41fb816dc301c8b4,SAN JUDAS TADEO TRANSPORT INC,11944 SW 273 ST,HOMESTEAD,33032,true,false,2
276b1e2ff0a47b25e96f8e1746d841e7ac7ca0e8dd0addcf4e37d1133139789f,GENERAL MOTORS CORPORATION,3201 FAIRFAX TRAFFICWAY,KANSAS CITY,66101,true,false,2
d1a02182d28067881d25a3ab5c713a42d09a5c995fe2545b5c3e12557faeefcf,OROZCO FRANCISCO FLC,PO BOX 1986,LAKE PLACID,33862,true,false,2
2fd04ae4f2a81523cb1866e583d75f86904c762e336eddc90cb5d27c713c2ce4,WHITE DOVE INC,3505 N ROCK ROAD,WICHITA,67226,true,false,2
ab73dd90542fdc609c4bfb97644b13874fb0cbff234bbb065c0c5383bf05b0ef,BETTER AIR QUALITY,3 BEACH PLUM LANE,MIDDLE ISLAND,11953,true,false,2
1a63c8af56539cc50036f6829265b6dd9e71ca2ef3ff6068d32a6c9101c905e4,PARIS BISTROT,8131 LAKEWOOD MAIN ST 103,BRADENTON,34202,true,true,2
ddcd6be3a8d116681850490161b90b07a3552531fcf99367972d13080c199413,AARON VILLASTRIGO DDS,4727 MANITOU,SAN ANTONIO,78228,true,false,2
5a02d5915d2fb5ea47a0828fa56dead3e4d4aa34fcd82898a6d08997e104528c,EVERGREEN GUEST HOME,1628 MCLAUGHLIN AVE,SAN JOSE,95122,true,false,2
d74ca351fa632005d4578f302529e742015bbd3bd0b08bcfaf28862034fd95aa,HEAVEN SENT DAYCARE LLC,1773 CRAWFORDVILLE HWY,CRAWFORDVILLE,32327,true,false,2
68aee41aed3fcc0a3a4699ccab4a84bf732c08a27adcb8ee8d6edaa8eb23d884,FRED L GLAIZE LC,112 E PICCADILLY ST,WINCHESTER,22604,true,false,2
9ea77d62f73eaffd94926b4e8495a0d2807560b47271e4d85393991866af2fe8,HLW FAST TRACK INC,3034 MAHONING AVE,YOUNGSTOWN,44509,true,false,2
4fa20305a5a7727e710c101c92af0890d59ccfabac6f66483ffbaa9d60ba0866,SULLIVAN COUNTY,100 NORTH STREET,MONTICELLO,12701,true,false,2
27fac91892e9f559c8782292861c18ddfdbed034e4dff81c4588d8d67dc46e35,THE CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,45219,true,false,2
8dd0640ad795088844dc12e3c0acbc02dcc039e771903ca4bea1a4ea6f4be056,SLATER PAINTING COMPANY INC,9607 GRAY BLVD,AUSTIN,78758,true,false,2
2d77150aa781e26b91360c0f9fadd3902b4b87bd1b568365e107f71ac9297601,SERCO MANAGEMENT SERVICES INC,633 EAST VINE ST,MURFREESBORO,37130,true,false,2
c96b121657eda2f86896f1e77f56f5e0801431d83c52440139e99b3768a9c6d8,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,62781,true,false,2
dda333496d02a08334bf4cc6d430584d59c0c2147c3aedb856c1966c6270ea0a,GOLDEN CRUST PIZZA,228 OAKLAND AVE,PROVIDENCE,2908,true,false,2
